total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon
9090.909091,3,13.66,340.13,2,3,8,8,0,0,538,0,613,22,22.60363636,1,710.0,828.3333333,11,0,0.0,3422.461538,30.04615385,1,0,8,0,2.0,0.0,6.0,17.0,12.0,1,992,297.6
9490.909091,3,12.089,284.79,1,2,9,10,1,2,546,0,131,6,7.3,0,552.2727273,598.2954545,5,0,0.0,3357.692308,78.11538462,1,0,4,0,3.0,0.0,3.0,18.0,10.0,3,1532,459.6
19090.90909,3,8.991,677.52,1,4,8,6,1,2,541,0,27,12,9.801818182,0,675.0,731.25,9,0,0.0,33824.30769,83.42307692,0,0,8,0,6.0,0.0,4.0,17.0,11.0,1,5556,555.6
8409.090909,3,18.689,329.75,3,3,12,10,0,2,546,5,127,13,20.56363636,0,758.1818182,947.7272727,9,2,0.0,7471.692308,67.95384615,1,0,12,6,5.0,0.0,7.0,10.0,4.0,0,0,0.0
23636.36364,5,14.65,472.14,2,2,12,10,0,2,509,3,250,37,15.46909091,0,672.7272727,840.9090909,10,0,0.0,8090.0,32.6,1,0,3,7452,4.0,0.0,4.0,9.0,5.0,1,6706,2011.8
13090.90909,5,12.62,360.95,2,1,0,3,1,0,572,4,143,8,21.80727273,0,690.9090909,748.4848485,16,0,0.0,12971.0,33.80769231,0,0,6,4,7.0,0.0,14.0,13.0,8.0,2,917,0.0
11818.18182,3,12.231,339.79,2,2,9,3,0,0,570,2,518,1,12.14545455,1,576.8181818,624.8863636,9,0,0.0,654.2307692,3.323076923,0,0,12,5,2.0,0.0,7.0,11.0,6.0,0,0,0.0
7200.0,3,13.189,239.11,1,1,7,10,1,2,574,5,38,21,14.33454545,0,609.0909091,659.8484848,16,0,0.0,22252.46154,45.5,0,0,3,6,8.0,0.0,7.0,26.0,8.0,3,2022,606.6
14000.0,3,19.99,520.22,3,3,11,10,2,2,558,0,296,5,28.30909091,0,660.0,825.0,28,0,0.0,25712.61538,35.7,0,0,4,0,25.0,0.0,10.0,48.0,19.0,1,2405,240.5
6000.0,3,10.15,194.03,1,3,6,0,0,1,538,5,235,8,14.22818182,0,680.0,736.6666667,12,0,0.0,29872.76923,57.50769231,1,0,5,6,7.0,0.0,4.0,20.0,11.0,3,2740,274.0
13059.09091,3,9.009,347.24,0,3,4,7,0,0,540,0,469,27,25.59,0,680.0,850.0,6,0,0.0,19539.23077,90.92307692,1,0,11,0,1.0,0.0,7.0,5.0,5.0,1,2032,406.4
11100.0,3,10.16,359.01,1,2,4,10,2,2,516,0,54,28,33.24,0,640.9090909,747.7272727,10,0,0.0,19785.23077,84.0,1,0,12,847,4.0,0.0,7.0,16.0,8.0,3,2330,466.0
10636.36364,3,10.179,295.98,1,3,9,1,0,1,586,10,91,7,21.72272727,1,568.6363636,710.7954545,18,0,0.0,34607.30769,69.78461538,0,0,1,11,6.0,0.0,14.0,12.0,5.0,0,0,0.0
7272.727273,3,12.591,273.39,2,4,1,8,2,1,563,0,730,17,7.731818182,0,680.0,850.0,4,0,0.0,6613.0,83.78461538,0,0,6,0,3.0,0.0,3.0,6.0,3.0,3,2940,0.0
20475.0,3,10.16,560.34,1,3,0,10,0,2,515,0,561,35,8.337272727,0,564.5454545,611.5909091,9,1,0.0,4405.0,40.0,0,0,4,49936,4.0,0.0,10.0,18.0,9.0,3,2018,0.0
15363.63636,3,9.891,425.55,1,3,8,10,0,2,549,0,310,24,15.63545455,0,675.0,843.75,11,1,1.0,4894.0,27.11538462,0,0,11,0,2.0,0.0,6.0,14.0,5.0,3,1783,178.3
5600.0,3,20.955,205.42,3,1,2,0,1,0,515,12,33,22,14.66363636,0,622.7272727,726.5151515,16,0,0.0,11079.69231,82.06153846,1,0,7,372,4.0,0.0,15.0,13.0,9.0,3,2397,719.1
19636.36364,3,12.744,616.6,2,3,0,10,0,0,531,2,530,22,27.13090909,0,675.0,787.5,9,0,0.0,2680.461538,25.15384615,0,0,8,5,2.0,0.0,7.0,7.0,3.0,0,0,0.0
5454.545455,3,11.358,201.07,2,3,11,5,1,2,571,4,56,8,14.65454545,0,618.1818182,669.6969697,7,0,0.0,10111.23077,88.61538462,0,0,3,4,6.0,0.0,2.0,7.0,6.0,2,1714,342.8
10000.0,3,12.837,330.57,1,1,8,8,0,1,535,4,73,23,28.63636364,3,609.0909091,710.6060606,19,0,0.0,13467.69231,41.24615385,1,0,9,4,8.0,0.0,9.0,20.0,6.0,0,2689,537.8
5909.090909,3,5.841,153.23,0,1,10,10,1,0,552,4,10,8,29.02909091,0,807.2727273,874.5454545,33,1,1.0,9612.0,15.93846154,0,0,7,4,14.0,0.0,18.0,24.0,11.0,1,197,59.1
17818.18182,5,8.129,391.73,0,3,11,2,0,0,556,0,265,7,9.49,0,634.0909091,792.6136364,27,0,0.0,18547.0,21.32307692,0,0,9,0,9.0,0.0,8.0,30.0,16.0,0,0,0.0
13090.90909,3,13.519,400.24,2,4,3,3,0,0,542,2,25,13,33.4,0,609.0909091,659.8484848,14,0,0.0,16136.61538,48.0,1,0,11,5,7.0,0.0,10.0,18.0,9.0,0,0,0.0
24818.18182,3,14.391,738.2,2,3,7,10,0,1,566,0,36,13,15.24,0,589.0909091,687.2727273,22,0,0.0,5449.846154,14.86153846,0,0,7,0,8.0,0.0,5.0,30.0,9.0,0,0,0.0
9818.181818,3,11.176,388.11,1,1,11,6,1,2,517,0,136,8,14.43,0,572.7272727,715.9090909,12,0,0.0,37874.30769,50.93846154,1,0,7,47855,5.0,0.0,1.0,14.0,6.0,1,350,35.0
20454.54545,3,6.864,763.28,0,3,4,7,1,0,549,4,171,8,18.85,0,654.5454545,763.6363636,8,0,0.0,25796.61538,51.04615385,0,0,4,4,4.0,0.0,2.0,21.0,15.0,3,9900,990.0
27490.90909,3,26.389,1318.05,4,5,7,3,0,2,568,0,257,24,30.53636364,0,763.6363636,954.5454545,11,0,0.0,15865.23077,51.32307692,1,0,5,0,3.0,0.0,12.0,11.0,8.0,0,0,0.0
5000.0,3,7.371,157.13,0,3,4,10,2,1,538,4,671,13,21.02727273,0,695.0,810.8333333,8,1,1.0,4575.846154,51.57692308,1,0,3,4,5.0,0.0,5.0,12.0,7.0,0,0,0.0
10909.09091,5,19.646,303.81,3,0,5,10,0,2,545,0,52,19,17.18181818,0,747.2727273,934.0909091,9,0,0.0,51071.53846,70.8,0,0,9,0,5.0,0.0,11.0,10.0,6.0,4,2322,696.6
29090.90909,3,12.584,1054.32,1,3,0,6,0,1,540,0,197,4,16.62,0,752.7272727,940.9090909,12,0,0.0,13442.30769,55.0,0,0,3,0,5.0,0.0,12.0,6.0,2.0,3,1328,265.6
9818.181818,3,12.015,304.77,2,4,4,10,0,0,536,0,224,3,13.12363636,0,660.0,770.0,4,0,0.0,2014.153846,75.2,1,0,8,0,2.0,0.0,16.0,2.0,2.0,0,0,0.0
31818.18182,3,10.989,1129.19,1,1,9,10,0,1,549,4,630,0,25.92,0,796.3636364,995.4545455,16,0,0.0,26652.69231,26.81538462,0,0,9,4,10.0,0.0,3.0,25.0,9.0,1,3406,0.0
28636.36364,3,11.462,1136.27,1,3,0,5,2,1,570,6,387,19,11.38909091,0,755.0,817.9166667,23,0,0.0,17767.07692,9.9,0,0,9,7,8.0,0.0,22.0,21.0,20.0,0,0,0.0
28186.36364,3,14.65,822.69,2,1,11,1,1,1,545,4,188,23,26.76,1,720.0,840.0,15,0,0.0,34826.76923,84.4,1,0,10,4,9.0,0.0,6.0,23.0,14.0,3,2155,0.0
18909.09091,3,13.536,554.96,2,3,11,3,1,2,578,4,629,20,18.98181818,0,593.1818182,741.4772727,7,0,0.0,4044.0,23.2,1,0,11,4,3.0,0.0,3.0,4.0,3.0,0,0,0.0
28636.36364,5,20.834,906.77,3,1,0,8,0,0,586,0,251,8,11.71636364,0,740.0,925.0,14,0,0.0,19072.0,28.7,0,0,8,0,4.0,0.0,8.0,13.0,7.0,0,0,0.0
10909.09091,3,10.076,318.75,1,3,10,5,0,1,555,0,494,19,15.67,1,636.3636364,742.4242424,7,0,0.0,6824.0,34.06153846,0,0,3,0,2.0,0.0,7.0,17.0,14.0,3,916,274.8
27272.72727,3,6.49,766.12,0,3,13,4,0,1,537,0,306,26,25.15636364,0,715.0,893.75,19,0,0.0,33037.0,53.65384615,0,0,8,0,7.0,0.0,11.0,30.0,15.0,2,7719,2315.7
8509.090909,3,15.763,267.84,2,0,4,0,0,2,521,0,408,14,7.94,2,627.2727273,731.8181818,9,0,0.0,10437.23077,94.5,0,0,2,38,6.0,0.0,5.0,10.0,6.0,3,3315,0.0
25527.27273,3,14.168,726.55,2,1,3,6,1,2,552,0,731,0,15.99545455,0,631.8181818,684.469697,8,0,0.0,50167.38462,104.4615385,1,0,1,0,6.0,0.0,4.0,15.0,12.0,3,10288,3086.4
2454.545455,3,12.582,102.51,2,2,0,5,1,0,535,0,505,10,21.52,9,618.1818182,721.2121212,15,0,0.0,2488.846154,33.16923077,0,0,11,0,7.0,0.0,6.0,9.0,5.0,1,1270,381.0
8181.818182,5,12.62,225.6,2,1,8,6,0,0,575,0,27,12,3.027272727,1,552.2727273,644.3181818,4,0,0.0,7431.846154,72.36923077,0,0,7,0,3.0,0.0,2.0,12.0,8.0,0,0,0.0
32727.27273,3,10.91,980.89,1,1,4,0,0,1,571,4,421,3,38.66363636,0,677.2727273,733.7121212,8,0,0.0,5954.307692,49.84615385,0,1,8,4,3.0,0.0,17.0,5.0,1.0,0,0,0.0
5000.0,3,8.767,156.62,0,1,11,2,1,1,570,10,57,9,11.67545455,0,795.0,861.25,9,0,0.0,3544.615385,11.26153846,0,0,7,11,4.0,0.0,11.0,7.0,4.0,0,2093,209.3
15000.0,3,21.989,557.38,3,1,0,10,0,1,556,4,100,4,32.98909091,1,807.2727273,874.5454545,15,0,0.0,9852.0,25.15384615,0,0,9,4,5.0,0.0,7.0,20.0,7.0,3,5984,1196.8
12000.0,5,17.76,303.16,3,4,4,6,0,2,525,1,316,26,2.12,0,769.0909091,833.1818182,5,0,0.0,8086.153846,51.87692308,0,0,3,1,3.0,0.0,8.0,8.0,7.0,0,4199,839.8
11863.63636,3,23.639,549.95,3,3,10,10,1,2,560,0,97,12,18.13636364,0,572.7272727,620.4545455,4,0,0.0,5781.923077,66.46153846,1,0,10,2,2.0,0.0,6.0,4.0,3.0,3,3229,968.7
20000.0,3,13.98,683.36,2,3,0,9,0,1,537,0,31,2,26.04272727,0,560.4545455,607.1590909,25,0,0.0,26001.23077,53.73846154,1,0,2,0,20.0,0.0,2.0,31.0,16.0,3,6727,2018.1
3272.727273,3,14.99,103.99,2,2,10,10,1,2,541,0,505,10,31.15454545,0,769.0909091,961.3636364,7,1,1.0,6234.230769,37.5,0,0,8,0,4.0,0.0,3.0,6.0,2.0,0,0,0.0
11500.0,3,13.332,382.63,1,1,4,1,0,2,521,0,512,21,16.41272727,0,680.0,736.6666667,12,0,0.0,6063.461538,27.41538462,1,0,10,94,3.0,0.0,7.0,11.0,6.0,0,0,0.0
33090.90909,3,7.282,859.71,0,3,13,8,0,1,507,5,238,22,11.77090909,0,861.8181818,933.6363636,17,0,0.0,2021.538462,21.64615385,1,0,2,10876,4.0,0.0,4.0,9.0,5.0,2,12791,0.0
7854.545455,3,11.061,240.15,2,3,2,3,0,0,547,0,337,14,23.12727273,0,548.1818182,593.8636364,13,0,0.0,9862.0,40.96153846,0,0,1,0,6.0,0.0,8.0,25.0,8.0,3,3483,0.0
14400.0,3,15.99,464.01,3,5,4,10,2,2,540,0,260,21,13.06,0,556.3636364,649.0909091,9,0,0.0,8891.538462,55.56923077,1,0,4,0,5.0,0.0,2.0,15.0,12.0,0,0,0.0
10909.09091,3,13.959,335.45,2,3,13,10,0,2,548,4,323,12,20.75454545,0,705.0,763.75,15,0,0.0,19332.69231,65.53846154,0,0,9,4,10.0,0.0,2.0,19.0,2.0,0,2291,687.3
5454.545455,3,27.335,198.41,4,3,9,0,1,0,573,10,92,18,7.490909091,0,580.9090909,629.3181818,6,0,0.0,3186.923077,28.5,1,1,1,11,4.0,0.0,0.0,9.0,5.0,3,2339,701.7
5890.909091,3,9.891,176.77,1,5,7,10,0,0,561,0,290,18,35.56363636,0,589.0909091,638.1818182,12,0,0.0,6520.615385,38.6,1,0,7,0,5.0,0.0,16.0,16.0,4.0,0,0,0.0
3636.363636,5,15.28,95.75,3,1,11,8,0,0,495,12,502,7,11.91818182,0,613.6363636,664.7727273,10,1,1.0,9708.461538,70.61538462,1,0,9,514,4.0,0.0,4.0,9.0,5.0,0,0,0.0
25000.0,5,17.568,655.69,4,3,4,10,1,1,538,0,73,23,5.6,0,564.5454545,658.6363636,14,0,0.0,54200.76923,84.57692308,0,0,5,0,10.0,0.0,6.0,16.0,14.0,4,10676,3202.8
1500.0,3,11.799,50.63,2,3,0,1,0,0,484,5,576,23,2.14,1,763.6363636,954.5454545,3,0,0.0,0.0,0.0,1,0,2,14481,4.0,0.0,4.0,9.0,5.0,0,0,0.0
6545.454545,3,26.939,236.95,4,4,4,10,1,1,559,0,338,4,9.709090909,0,600.0,700.0,6,0,0.0,3227.076923,106.1538462,0,0,3,2,5.0,0.0,2.0,9.0,9.0,0,0,0.0
6981.818182,3,21.18,241.72,4,1,10,8,0,0,553,9,157,8,45.51272727,0,680.0,850.0,15,0,0.0,17927.53846,79.03846154,1,0,1,10,8.0,0.0,11.0,20.0,10.0,0,0,0.0
17454.54545,3,5.616,488.5,0,3,2,0,0,0,548,4,221,8,7.06,0,617.7272727,772.1590909,6,0,0.0,14143.0,35.26153846,0,0,1,4,2.0,0.0,11.0,13.0,7.0,0,2391,0.0
5454.545455,3,17.145,220.09,3,4,12,6,1,0,521,0,63,14,9.010909091,0,730.9090909,852.7272727,9,0,0.0,12886.15385,76.73076923,1,0,1,33181,7.0,0.0,2.0,20.0,13.0,2,345,69.0
10909.09091,3,19.547,360.38,3,5,7,10,1,2,520,0,468,0,8.68,1,660.0,825.0,17,1,0.0,466.3076923,3.230769231,0,0,8,2038,5.0,0.0,7.0,27.0,16.0,0,0,0.0
12400.0,5,29.49,397.31,5,3,9,4,0,1,565,0,505,10,8.35,0,736.3636364,920.4545455,10,0,0.0,12303.46154,99.83076923,0,0,6,0,8.0,0.0,1.0,12.0,4.0,2,4760,1428.0
31818.18182,3,10.15,1131.82,1,4,8,10,0,2,538,4,228,24,12.27,0,654.5454545,763.6363636,7,0,0.0,54836.0,80.19230769,1,0,6,4,5.0,0.0,1.0,13.0,10.0,3,2778,555.6
16363.63636,3,5.841,612.89,0,2,4,10,2,0,554,4,108,21,12.64,0,645.4545455,753.030303,14,0,0.0,24523.38462,36.64615385,0,0,10,4,9.0,0.0,2.0,14.0,10.0,0,0,0.0
10000.0,3,5.852,301.15,0,5,4,10,1,0,553,0,208,28,9.294545455,1,621.8181818,725.4545455,14,0,0.0,13215.0,15.4,0,0,3,2,7.0,0.0,12.0,17.0,9.0,0,0,0.0
10000.0,3,15.433,341.93,2,1,0,4,1,2,581,0,100,4,19.97,0,604.5454545,755.6818182,13,1,1.0,5122.923077,12.92307692,0,0,5,0,7.0,0.0,11.0,18.0,7.0,1,2124,0.0
6363.636364,3,10.989,233.21,1,3,3,0,1,0,472,13,814,4,0.0,0,780.0,845.0,6,0,0.0,0.0,0.0,1,0,9,19104,4.0,0.0,4.0,9.0,5.0,0,1653,0.0
7179.545455,3,13.779,211.52,2,1,0,4,1,2,531,3,149,22,10.42909091,1,720.0,900.0,16,0,0.0,3708.923077,33.23076923,0,0,9,3,10.0,0.0,6.0,11.0,7.0,0,0,0.0
10636.36364,3,18.891,339.03,4,3,13,5,1,0,508,0,123,12,8.290909091,0,540.0,630.0,3,1,1.0,10460.15385,106.7307692,1,0,4,58233,4.0,0.0,4.0,9.0,5.0,0,0,0.0
14836.36364,3,9.49,435.59,1,3,0,7,1,0,540,4,89,3,28.44,0,785.4545455,850.9090909,15,0,0.0,14062.0,53.07692308,0,0,4,4,4.0,0.0,12.0,8.0,4.0,3,1939,581.7
6545.454545,3,5.852,240.92,0,3,5,1,0,2,557,0,51,13,4.090909091,1,720.0,840.0,6,0,0.0,3183.461538,13.61538462,0,0,5,0,2.0,0.0,1.0,6.0,6.0,3,2057,411.4
8181.818182,3,7.39,310.56,0,3,12,3,1,1,556,4,703,8,26.71,0,650.0,812.5,5,0,0.0,9679.384615,66.33846154,0,0,2,4,4.0,0.0,2.0,4.0,2.0,0,0,0.0
10000.0,3,11.53,329.91,1,1,11,2,0,1,544,0,195,38,15.04545455,0,741.8181818,865.4545455,8,0,0.0,36536.76923,92.7,1,0,2,0,5.0,0.0,3.0,7.0,3.0,2,3357,671.4
7272.727273,3,12.29,266.83,2,3,9,10,0,2,546,0,9,7,11.77,1,690.0,747.5,18,0,0.0,4298.769231,21.43076923,0,0,10,0,4.0,0.0,3.0,28.0,15.0,3,1870,187.0
16609.09091,3,14.289,683.89,2,2,6,7,1,1,541,4,32,21,31.79,1,752.7272727,815.4545455,17,0,0.0,10226.76923,41.13846154,0,0,8,4,3.0,0.0,10.0,23.0,10.0,3,7403,2220.9
40000.0,3,14.839,1357.22,2,3,8,10,0,2,559,0,335,8,17.65454545,0,636.3636364,795.4545455,8,0,0.0,50658.46154,82.52307692,0,0,11,0,4.0,0.0,6.0,6.0,5.0,3,6919,1383.8
2400.0,3,9.81,71.93,1,3,2,0,1,1,580,5,387,19,28.98,0,681.8181818,738.6363636,18,0,0.0,4729.846154,13.93846154,0,0,12,6,3.0,0.0,32.0,24.0,16.0,1,676,0.0
21818.18182,3,10.087,765.1,1,5,9,0,0,1,537,0,49,12,18.85454545,0,627.2727273,784.0909091,13,0,0.0,43080.15385,70.4,0,0,1,0,8.0,0.0,16.0,11.0,3.0,0,7243,0.0
43636.36364,5,17.622,973.15,2,4,11,10,0,2,572,0,408,14,39.23,0,627.2727273,731.8181818,11,0,0.0,20387.30769,78.46153846,0,1,9,0,3.0,0.0,12.0,15.0,8.0,0,0,0.0
8727.272727,3,6.201,246.62,0,3,4,10,1,1,548,0,330,21,19.05818182,1,568.6363636,616.0227273,8,0,0.0,8065.076923,39.04615385,0,0,7,0,5.0,0.0,2.0,9.0,5.0,0,1657,497.1
32727.27273,3,20.889,1099.53,3,1,8,10,2,2,560,0,639,37,25.47272727,0,580.9090909,726.1363636,7,0,0.0,26312.30769,105.8615385,1,0,1,0,2.0,0.0,36.0,3.0,1.0,2,3228,322.8
9818.181818,3,7.362,282.78,1,1,9,10,0,0,543,0,297,18,16.99363636,0,560.4545455,700.5681818,9,0,0.0,8308.615385,68.2,0,0,11,0,6.0,0.0,9.0,13.0,11.0,3,2482,744.6
5909.090909,3,12.231,169.9,2,3,0,10,1,0,575,0,141,13,37.28727273,0,736.3636364,797.7272727,12,0,0.0,12443.0,85.96153846,1,0,9,0,9.0,0.0,6.0,10.0,7.0,3,199,39.8
14545.45455,3,12.089,523.75,1,2,10,10,0,0,549,0,188,23,14.17909091,0,622.7272727,726.5151515,16,0,0.0,16269.23077,65.76923077,1,0,9,0,8.0,0.0,9.0,10.0,6.0,3,6752,0.0
15954.54545,5,14.31,316.3,2,3,13,10,0,1,538,0,261,8,7.036363636,0,609.0909091,710.6060606,20,1,1.0,11387.38462,39.0,0,0,9,0,6.0,0.0,12.0,35.0,11.0,2,4426,442.6
3272.727273,3,11.44,131.79,1,3,4,6,0,2,563,0,227,35,10.8,2,670.0,725.8333333,12,0,0.0,6243.0,98.65384615,0,0,10,0,2.0,0.0,20.0,3.0,2.0,1,709,141.8
12218.18182,5,14.895,275.65,3,1,3,10,0,2,543,4,36,13,34.16363636,0,720.0,840.0,6,1,1.0,8074.769231,68.38461538,0,0,8,4,3.0,0.0,5.0,5.0,2.0,0,0,0.0
5909.090909,3,11.99,166.05,1,4,4,2,0,2,525,2,389,8,2.545454545,0,609.0909091,710.6060606,9,0,0.0,14321.53846,81.80769231,1,0,5,2627,3.0,0.0,1.0,7.0,2.0,0,0,0.0
8000.0,3,6.228,246.73,0,3,0,0,1,1,544,0,549,8,10.21818182,0,544.0909091,680.1136364,8,1,1.0,5627.307692,40.73076923,0,0,6,0,4.0,0.0,4.0,15.0,7.0,3,3165,949.5
9090.909091,3,17.754,352.27,2,0,10,10,0,2,582,5,45,21,17.12727273,0,741.8181818,865.4545455,11,1,1.0,4526.307692,28.73076923,0,0,6,6,2.0,0.0,9.0,14.0,6.0,2,2844,0.0
9454.545455,3,14.65,275.96,2,3,8,10,0,2,543,5,276,20,22.72090909,0,730.9090909,852.7272727,7,0,0.0,6740.769231,43.3,0,0,11,6,4.0,0.0,8.0,16.0,13.0,0,0,0.0
12000.0,3,13.189,398.52,2,3,8,1,0,1,554,0,573,19,24.6,0,659.0909091,714.0151515,12,0,0.0,6482.307692,41.13846154,0,0,7,0,3.0,0.0,7.0,12.0,3.0,3,4351,435.1
16772.72727,3,13.48,695.45,2,3,6,2,0,0,481,4,197,4,17.19090909,0,763.6363636,827.2727273,14,0,0.0,19427.0,58.96153846,1,0,5,3961,4.0,0.0,4.0,9.0,5.0,0,0,0.0
11818.18182,3,8.091,317.96,1,5,4,9,0,0,561,4,464,37,15.39818182,0,622.7272727,726.5151515,19,0,0.0,7171.0,11.30769231,1,0,5,4,11.0,0.0,7.0,30.0,12.0,0,0,0.0
5909.090909,3,13.67,170.09,2,4,3,3,0,1,550,5,498,32,18.45818182,0,622.7272727,674.6212121,14,0,0.0,19011.92308,89.16923077,0,0,2,6,4.0,0.0,21.0,5.0,4.0,0,1758,175.8
15136.36364,3,15.291,659.49,3,3,13,8,0,1,528,0,259,19,31.53636364,0,604.5454545,654.9242424,18,2,0.0,8851.153846,57.2,1,0,10,0,11.0,0.0,8.0,24.0,13.0,0,0,0.0
8000.0,3,10.637,256.9,1,1,3,2,1,2,527,0,752,11,16.02545455,1,747.2727273,809.5454545,17,0,0.0,7655.769231,43.10769231,1,0,11,38,2.0,0.0,13.0,18.0,5.0,3,1649,164.9
28363.63636,3,6.921,748.65,0,1,3,10,0,1,534,4,156,18,7.535454545,0,780.0,845.0,7,0,0.0,40915.0,103.5,1,0,4,4,5.0,0.0,2.0,13.0,8.0,3,9768,0.0
8181.818182,3,11.691,336.9,2,2,7,0,1,1,537,0,266,31,13.8,0,600.0,650.0,10,1,1.0,5050.0,43.84615385,1,0,12,0,4.0,0.0,10.0,22.0,9.0,3,4128,0.0
5454.545455,3,7.362,188.52,1,1,4,10,0,1,548,0,590,8,6.51,0,670.0,837.5,6,2,2.0,3195.692308,33.3,1,0,2,0,4.0,0.0,2.0,16.0,8.0,0,2280,684.0
34909.09091,3,13.67,1088.57,2,3,3,0,1,1,554,4,566,30,29.49090909,0,622.7272727,778.4090909,19,0,0.0,55817.30769,85.72307692,0,0,8,4,8.0,0.0,13.0,13.0,9.0,3,10270,3081.0
8125.0,3,17.149,284.01,3,3,10,4,2,0,538,0,74,30,16.88727273,1,640.9090909,801.1363636,8,0,0.0,4362.615385,33.34615385,0,0,2,0,6.0,0.0,4.0,7.0,4.0,0,0,0.0
4545.454545,3,8.679,156.43,0,0,4,4,1,0,550,0,131,6,22.6,0,755.0,943.75,9,0,0.0,3691.384615,33.0,0,0,6,0,2.0,0.0,12.0,10.0,5.0,3,2114,422.8
6545.454545,3,7.89,250.29,0,3,9,2,1,0,545,2,167,8,10.91818182,1,741.8181818,927.2727273,18,0,0.0,6332.0,11.1,0,0,8,5,8.0,0.0,7.0,23.0,17.0,3,1645,329.0
16675.0,5,15.61,402.06,3,3,9,6,1,2,537,0,408,14,24.68181818,1,700.0,875.0,18,0,0.0,78.46153846,2.584615385,0,0,9,0,1.0,0.0,24.0,25.0,13.0,0,0,0.0
14000.0,5,16.641,359.26,4,3,0,8,0,1,551,0,162,2,17.84454545,0,609.0909091,659.8484848,12,0,0.0,12799.0,70.33846154,0,0,12,0,7.0,0.0,9.0,16.0,11.0,0,0,0.0
7272.727273,3,15.389,273.39,2,1,6,3,1,2,558,5,51,13,5.190909091,0,645.4545455,699.2424242,10,0,0.0,550.3076923,7.753846154,0,0,11,6,3.0,0.0,4.0,7.0,5.0,3,3494,1048.2
30545.45455,3,18.139,991.19,3,4,3,10,0,1,539,0,107,30,21.20909091,0,774.5454545,968.1818182,17,0,0.0,27673.0,100.0384615,1,0,8,0,8.0,0.0,9.0,17.0,4.0,2,3364,0.0
8727.272727,3,10.323,263.7,1,2,0,2,1,2,554,0,403,38,13.29,0,548.1818182,593.8636364,4,2,2.0,4626.461538,32.53846154,0,0,5,0,3.0,0.0,5.0,3.0,2.0,0,0,0.0
10820.45455,5,17.568,346.86,4,1,2,4,0,1,543,0,159,21,24.0,0,736.3636364,797.7272727,8,0,0.0,7886.0,97.84615385,0,0,1,0,4.0,0.0,5.0,7.0,3.0,0,0,0.0
25000.0,5,18.75,645.08,3,3,3,10,0,2,512,0,62,13,18.55454545,0,580.9090909,629.3181818,12,0,0.0,21552.92308,76.1,1,0,10,38,6.0,0.0,2.0,20.0,12.0,5,7233,0.0
8006.818182,3,10.791,225.0,1,0,11,1,1,1,539,4,271,35,8.558181818,0,741.8181818,865.4545455,4,0,0.0,6522.923077,75.92307692,1,0,3,4,3.0,0.0,4.0,5.0,2.0,3,257,25.7
27409.09091,5,12.591,779.32,2,4,5,10,0,1,545,0,29,19,15.85,1,631.8181818,684.469697,8,0,0.0,13350.0,98.88461538,0,0,2,0,3.0,0.0,5.0,4.0,3.0,0,0,0.0
12727.27273,3,12.591,478.42,2,0,5,10,0,2,552,0,437,15,16.97727273,0,552.2727273,644.3181818,9,0,0.0,20847.0,93.58461538,0,0,9,0,8.0,0.0,2.0,9.0,7.0,3,800,0.0
5000.0,3,12.529,164.62,1,5,10,5,1,0,564,0,66,14,16.97454545,0,774.5454545,839.0909091,12,0,0.0,9386.538462,30.36923077,1,0,11,0,6.0,0.0,4.0,17.0,6.0,0,0,0.0
4909.090909,3,10.791,199.26,1,3,0,3,2,1,539,0,476,5,38.4,0,700.0,816.6666667,11,0,0.0,8043.461538,54.09230769,1,0,11,0,7.0,0.0,4.0,12.0,5.0,2,2357,0.0
3272.727273,3,10.323,98.89,1,3,8,3,1,1,554,3,359,43,12.25454545,0,548.1818182,639.5454545,18,0,0.0,9110.0,72.69230769,0,0,9,3,6.0,0.0,14.0,14.0,9.0,0,0,0.0
12272.72727,3,18.689,534.72,3,2,0,9,1,2,549,9,143,8,17.44,0,540.0,675.0,11,0,0.0,15878.76923,89.92307692,0,0,1,10,7.0,0.0,5.0,9.0,2.0,3,3742,0.0
4490.909091,3,7.101,118.89,0,3,0,10,0,0,549,4,523,13,13.01454545,0,774.5454545,968.1818182,8,0,0.0,7846.153846,41.0,0,0,11,4,6.0,0.0,4.0,10.0,7.0,0,0,0.0
14181.81818,3,12.49,401.39,1,3,8,8,1,0,533,0,62,13,15.38,0,710.0,828.3333333,8,0,0.0,11174.15385,38.76923077,0,0,9,0,2.0,0.0,4.0,7.0,7.0,0,0,0.0
2954.545455,3,11.44,82.37,1,3,8,10,1,1,565,0,277,8,29.46,0,560.4545455,653.8636364,9,0,0.0,25385.0,77.0,0,0,11,0,5.0,0.0,4.0,14.0,13.0,2,299,59.8
3054.545455,3,10.582,89.85,1,2,12,4,1,0,492,4,242,8,12.3,0,568.6363636,710.7954545,7,0,0.0,7686.0,72.36923077,1,0,1,10468,4.0,0.0,4.0,9.0,5.0,0,450,45.0
